date,transaction_id,merchant_segment,business_unit,acquisition_channel,sessions,converted,revenue,customer_acquisition_cost,feature_launch_period
2024-10-03,TXN_000346,Small Business,Latin America,Paid Search,1,0,0,46.7,0
2024-10-03,TXN_000347,Enterprise,Europe,Direct,1,0,0,9.13,0
2024-10-03,TXN_000348,Small Business,North America,Direct,1,0,0,3.45,0
2024-10-03,TXN_000349,Premium,Latin America,Organic Search,1,0,0,22.59,0
2024-10-03,TXN_000350,Startup,Europe,Paid Search,1,0,0,58.94,0
2024-10-03,TXN_000351,Small Business,Asia Pacific,Email,1,0,0,17.84,0
2024-10-03,TXN_000352,Small Business,North America,Direct,1,0,0,2.3,0
2024-10-03,TXN_000353,Small Business,North America,Direct,1,0,0,5.33,0
2024-10-03,TXN_000354,Small Business,Latin America,Social Media,1,0,0,29.46,0
2024-10-03,TXN_000355,Enterprise,Asia Pacific,Organic Search,1,1,616.08,23.49,0
2024-10-03,TXN_000356,Enterprise,Europe,Social Media,1,0,0,38.59,0
2024-10-03,TXN_000357,Small Business,North America,Paid Search,1,0,0,41.13,0
2024-10-03,TXN_000358,Premium,North America,Paid Search,1,0,0,33.5,0
2024-10-03,TXN_000359,Startup,Asia Pacific,Referral,1,0,0,11.82,0
2024-10-03,TXN_000360,Enterprise,Asia Pacific,Organic Search,1,0,0,14.15,0
2024-10-03,TXN_000361,Startup,Latin America,Organic Search,1,0,0,11.62,0
2024-10-03,TXN_000362,Standard,North America,Organic Search,1,0,0,15.54,0
2024-10-03,TXN_000363,Enterprise,North America,Social Media,1,0,0,38.04,0
2024-10-03,TXN_000364,Enterprise,Latin America,Social Media,1,0,0,43.6,0
2024-10-03,TXN_000365,Enterprise,Asia Pacific,Social Media,1,0,0,22.46,0
2024-10-03,TXN_000366,Small Business,Asia Pacific,Organic Search,1,0,0,27.29,0
2024-10-03,TXN_000367,Standard,Europe,Organic Search,1,0,0,28.84,0
2024-10-03,TXN_000368,Enterprise,Asia Pacific,Email,1,0,0,11.76,0
2024-10-03,TXN_000369,Standard,Latin America,Direct,1,0,0,9.87,0
2024-10-03,TXN_000370,Startup,North America,Paid Search,1,0,0,39.6,0
2024-10-03,TXN_000371,Standard,Asia Pacific,Organic Search,1,0,0,23.62,0
2024-10-03,TXN_000372,Startup,Asia Pacific,Organic Search,1,0,0,15.81,0
2024-10-03,TXN_000373,Startup,Latin America,Email,1,0,0,12.87,0
2024-10-03,TXN_000374,Premium,North America,Referral,1,0,0,23.23,0
2024-10-03,TXN_000375,Premium,Europe,Social Media,1,0,0,42.01,0
2024-10-03,TXN_000376,Standard,Europe,Paid Search,1,0,0,65.5,0
2024-10-03,TXN_000377,Startup,North America,Direct,1,0,0,3.61,0
2024-10-03,TXN_000378,Premium,Europe,Paid Search,1,0,0,49.84,0
2024-10-03,TXN_000379,Premium,North America,Social Media,1,0,0,20.82,0
2024-10-03,TXN_000380,Standard,North America,Referral,1,0,0,12.44,0
2024-10-03,TXN_000381,Standard,Latin America,Paid Search,1,0,0,29.76,0
2024-10-03,TXN_000382,Small Business,Asia Pacific,Social Media,1,0,0,44.7,0
2024-10-03,TXN_000383,Small Business,Europe,Referral,1,0,0,10.84,0
2024-10-03,TXN_000384,Startup,Asia Pacific,Referral,1,0,0,11.38,0
2024-10-03,TXN_000385,Small Business,North America,Email,1,0,0,16.52,0
2024-10-03,TXN_000386,Standard,North America,Social Media,1,0,0,36.75,0
2024-10-03,TXN_000387,Premium,Latin America,Direct,1,1,688.32,7.16,0
2024-10-03,TXN_000388,Enterprise,North America,Email,1,1,1451.2,19.92,0
2024-10-03,TXN_000389,Premium,North America,Referral,1,0,0,21.42,0
2024-10-03,TXN_000390,Enterprise,Latin America,Email,1,0,0,18.29,0
2024-10-03,TXN_000391,Standard,Europe,Social Media,1,1,271.81,22.43,0
2024-10-03,TXN_000392,Enterprise,Asia Pacific,Social Media,1,0,0,28.26,0
2024-10-03,TXN_000393,Startup,North America,Direct,1,0,0,9.18,0
2024-10-03,TXN_000394,Small Business,North America,Organic Search,1,0,0,10.18,0
2024-10-03,TXN_000395,Standard,North America,Social Media,1,0,0,27.01,0
2024-10-03,TXN_000396,Premium,Europe,Referral,1,0,0,8.12,0
2024-10-03,TXN_000397,Enterprise,Asia Pacific,Paid Search,1,0,0,64.82,0
2024-10-03,TXN_000398,Enterprise,Asia Pacific,Paid Search,1,0,0,50.07,0
2024-10-03,TXN_000399,Startup,North America,Email,1,0,0,12.82,0
2024-10-03,TXN_000400,Small Business,North America,Social Media,1,0,0,27.45,0
2024-10-03,TXN_000401,Standard,Asia Pacific,Organic Search,1,0,0,16.66,0
2024-10-03,TXN_000402,Small Business,North America,Direct,1,0,0,8.66,0
2024-10-03,TXN_000403,Enterprise,North America,Paid Search,1,0,0,34.28,0
2024-10-03,TXN_000404,Startup,Asia Pacific,Referral,1,0,0,16.97,0
2024-10-03,TXN_000405,Standard,Europe,Referral,1,0,0,11.83,0
2024-10-03,TXN_000406,Enterprise,Europe,Paid Search,1,0,0,34.17,0
2024-10-03,TXN_000407,Premium,North America,Paid Search,1,0,0,57.92,0
2024-10-03,TXN_000408,Small Business,Europe,Email,1,1,86.39,7.04,0
2024-10-03,TXN_000409,Premium,Latin America,Organic Search,1,0,0,17.85,0
2024-10-03,TXN_000410,Premium,Asia Pacific,Organic Search,1,0,0,10.01,0
2024-10-03,TXN_000411,Small Business,Europe,Referral,1,0,0,11.43,0
2024-10-03,TXN_000412,Startup,Asia Pacific,Social Media,1,0,0,19.9,0
2024-10-03,TXN_000413,Premium,Europe,Direct,1,0,0,0.94,0
2024-10-03,TXN_000414,Enterprise,Europe,Referral,1,0,0,13.77,0
2024-10-03,TXN_000415,Enterprise,North America,Direct,1,0,0,6.23,0
2024-10-03,TXN_000416,Premium,Latin America,Organic Search,1,0,0,19.11,0
2024-10-03,TXN_000417,Startup,Asia Pacific,Referral,1,0,0,11.21,0
2024-10-03,TXN_000418,Standard,Latin America,Direct,1,0,0,7,0
2024-10-03,TXN_000419,Small Business,North America,Paid Search,1,0,0,60.29,0
2024-10-03,TXN_000420,Enterprise,Asia Pacific,Direct,1,0,0,2.86,0
2024-10-03,TXN_000421,Enterprise,Latin America,Referral,1,0,0,11.98,0
2024-10-03,TXN_000422,Startup,Asia Pacific,Email,1,1,88.24,15.95,0
2024-10-03,TXN_000423,Enterprise,Latin America,Social Media,1,0,0,27.63,0
2024-10-03,TXN_000424,Premium,Latin America,Organic Search,1,0,0,11.93,0
2024-10-03,TXN_000425,Small Business,North America,Organic Search,1,0,0,25.42,0
2024-10-03,TXN_000426,Premium,Latin America,Organic Search,1,0,0,28.69,0
2024-10-03,TXN_000427,Startup,North America,Referral,1,0,0,16.2,0
2024-10-03,TXN_000428,Startup,Europe,Organic Search,1,0,0,20.78,0
2024-10-03,TXN_000429,Standard,North America,Email,1,1,159.71,12.16,0
2024-10-03,TXN_000430,Standard,Europe,Email,1,0,0,6.25,0
2024-10-03,TXN_000431,Enterprise,North America,Email,1,0,0,18.85,0
2024-10-03,TXN_000432,Premium,Europe,Social Media,1,0,0,29.39,0
2024-10-03,TXN_000433,Small Business,North America,Email,1,0,0,15.67,0
2024-10-03,TXN_000434,Enterprise,Asia Pacific,Organic Search,1,0,0,12.51,0
2024-10-03,TXN_000435,Standard,Latin America,Paid Search,1,0,0,66,0
2024-10-03,TXN_000436,Standard,Europe,Referral,1,0,0,18.3,0
2024-10-03,TXN_000437,Startup,Asia Pacific,Email,1,0,0,16.08,0
2024-10-03,TXN_000438,Small Business,Asia Pacific,Organic Search,1,0,0,15.11,0
2024-10-03,TXN_000439,Enterprise,Asia Pacific,Email,1,0,0,12.55,0
2024-10-03,TXN_000440,Startup,North America,Paid Search,1,0,0,38.53,0
2024-10-03,TXN_000441,Premium,Latin America,Organic Search,1,0,0,17.92,0
2024-10-03,TXN_000442,Premium,Latin America,Direct,1,0,0,2.63,0
2024-10-03,TXN_000443,Small Business,Asia Pacific,Referral,1,0,0,16.08,0
2024-10-03,TXN_000444,Small Business,Asia Pacific,Direct,1,0,0,7.14,0
2024-10-03,TXN_000445,Standard,Europe,Email,1,0,0,18.85,0
2024-10-03,TXN_000446,Premium,Asia Pacific,Paid Search,1,0,0,69.71,0
2024-10-03,TXN_000447,Enterprise,Europe,Paid Search,1,0,0,55.4,0
2024-10-03,TXN_000448,Enterprise,Europe,Direct,1,0,0,4.33,0
2024-10-03,TXN_000449,Enterprise,Asia Pacific,Direct,1,0,0,9.62,0
2024-10-03,TXN_000450,Premium,Asia Pacific,Social Media,1,0,0,25.99,0
2024-10-03,TXN_000451,Small Business,Latin America,Paid Search,1,0,0,60.99,0
2024-10-03,TXN_000452,Enterprise,Asia Pacific,Social Media,1,0,0,26.84,0
2024-10-03,TXN_000453,Standard,North America,Organic Search,1,0,0,19.8,0
2024-10-03,TXN_000454,Small Business,North America,Email,1,0,0,7.61,0
2024-10-03,TXN_000455,Premium,Asia Pacific,Paid Search,1,0,0,25.14,0
2024-10-03,TXN_000456,Startup,North America,Referral,1,0,0,20.49,0
2024-10-03,TXN_000457,Standard,North America,Referral,1,0,0,20.48,0
2024-10-03,TXN_000458,Premium,Europe,Email,1,0,0,16.71,0
2024-10-03,TXN_000459,Small Business,Asia Pacific,Organic Search,1,0,0,22.12,0
2024-10-03,TXN_000460,Standard,Latin America,Paid Search,1,0,0,47.47,0
2024-10-03,TXN_000461,Small Business,Asia Pacific,Social Media,1,0,0,37.11,0
2024-10-03,TXN_000462,Standard,Europe,Referral,1,0,0,12.51,0
2024-10-03,TXN_000463,Small Business,Asia Pacific,Organic Search,1,0,0,23.3,0
2024-10-03,TXN_000464,Enterprise,Asia Pacific,Organic Search,1,0,0,14.59,0
2024-10-03,TXN_000465,Startup,Latin America,Email,1,0,0,5.43,0
2024-10-03,TXN_000466,Premium,Latin America,Paid Search,1,0,0,35.95,0
2024-10-03,TXN_000467,Standard,Latin America,Email,1,0,0,6.94,0
2024-10-03,TXN_000468,Small Business,Asia Pacific,Paid Search,1,0,0,50.71,0
2024-10-04,TXN_000469,Small Business,Asia Pacific,Organic Search,1,0,0,12.32,0
2024-10-04,TXN_000470,Standard,Latin America,Email,1,0,0,14.78,0
2024-10-04,TXN_000471,Startup,Latin America,Direct,1,0,0,2.58,0
2024-10-04,TXN_000472,Small Business,North America,Email,1,0,0,10.1,0
2024-10-04,TXN_000473,Premium,Latin America,Organic Search,1,1,358.16,20.09,0
2024-10-04,TXN_000474,Startup,North America,Social Media,1,0,0,26.51,0
2024-10-04,TXN_000475,Premium,North America,Email,1,0,0,6.22,0
2024-10-04,TXN_000476,Enterprise,Europe,Social Media,1,0,0,33.15,0
2024-10-04,TXN_000477,Small Business,Asia Pacific,Social Media,1,0,0,18.25,0
2024-10-04,TXN_000478,Enterprise,Europe,Social Media,1,0,0,41.7,0
2024-10-04,TXN_000479,Small Business,Asia Pacific,Paid Search,1,0,0,33.43,0
2024-10-04,TXN_000480,Small Business,North America,Paid Search,1,0,0,47.48,0
2024-10-04,TXN_000481,Premium,Europe,Direct,1,0,0,3.3,0
2024-10-04,TXN_000482,Premium,Asia Pacific,Direct,1,0,0,5.45,0
2024-10-04,TXN_000483,Small Business,North America,Email,1,0,0,19.84,0
2024-10-04,TXN_000484,Premium,Latin America,Social Media,1,0,0,28.92,0
2024-10-04,TXN_000485,Premium,Europe,Referral,1,0,0,16.69,0
2024-10-04,TXN_000486,Standard,Asia Pacific,Direct,1,0,0,0.33,0
2024-10-04,TXN_000487,Small Business,Asia Pacific,Email,1,0,0,15.02,0
2024-10-04,TXN_000488,Enterprise,Asia Pacific,Referral,1,0,0,22.33,0
2024-10-04,TXN_000489,Small Business,Latin America,Email,1,0,0,8.05,0
2024-10-04,TXN_000490,Small Business,Europe,Social Media,1,0,0,30.44,0
2024-10-04,TXN_000491,Small Business,Asia Pacific,Referral,1,0,0,20.31,0
2024-10-04,TXN_000492,Premium,North America,Email,1,0,0,13.68,0
2024-10-04,TXN_000493,Standard,Asia Pacific,Direct,1,0,0,3.14,0
2024-10-04,TXN_000494,Premium,Asia Pacific,Paid Search,1,0,0,25.52,0
2024-10-04,TXN_000495,Small Business,Europe,Referral,1,0,0,9.93,0
2024-10-04,TXN_000496,Premium,Latin America,Direct,1,0,0,7.53,0
2024-10-04,TXN_000497,Startup,North America,Direct,1,0,0,5.75,0
2024-10-04,TXN_000498,Startup,Latin America,Direct,1,0,0,8.8,0
2024-10-04,TXN_000499,Enterprise,North America,Paid Search,1,1,609.18,49.49,0
2024-10-04,TXN_000500,Standard,North America,Referral,1,0,0,20.94,0
2024-10-04,TXN_000501,Enterprise,Latin America,Email,1,0,0,18.37,0
2024-10-04,TXN_000502,Small Business,North America,Social Media,1,0,0,43.43,0
2024-10-04,TXN_000503,Enterprise,North America,Paid Search,1,0,0,35.7,0
2024-10-04,TXN_000504,Premium,Latin America,Direct,1,0,0,0.98,0
2024-10-04,TXN_000505,Startup,North America,Paid Search,1,0,0,28.63,0
2024-10-04,TXN_000506,Premium,North America,Referral,1,0,0,22.39,0
2024-10-04,TXN_000507,Startup,Europe,Organic Search,1,0,0,19.54,0
2024-10-04,TXN_000508,Premium,Asia Pacific,Social Media,1,0,0,39.24,0
2024-10-04,TXN_000509,Small Business,Latin America,Organic Search,1,0,0,28.75,0
2024-10-04,TXN_000510,Standard,Europe,Direct,1,0,0,1.38,0
2024-10-04,TXN_000511,Startup,North America,Organic Search,1,0,0,12.21,0
2024-10-04,TXN_000512,Standard,Europe,Referral,1,0,0,16.43,0
2024-10-04,TXN_000513,Small Business,North America,Direct,1,0,0,3.37,0
2024-10-04,TXN_000514,Standard,Europe,Organic Search,1,0,0,14.56,0
2024-10-04,TXN_000515,Premium,North America,Email,1,0,0,6.39,0
2024-10-04,TXN_000516,Standard,Asia Pacific,Paid Search,1,0,0,57.71,0
2024-10-04,TXN_000517,Small Business,Europe,Referral,1,0,0,17.54,0
2024-10-04,TXN_000518,Small Business,North America,Organic Search,1,0,0,15.93,0
2024-10-04,TXN_000519,Premium,Europe,Referral,1,0,0,8.97,0
2024-10-04,TXN_000520,Small Business,North America,Direct,1,0,0,0.23,0
2024-10-04,TXN_000521,Standard,Europe,Email,1,0,0,15.25,0
2024-10-04,TXN_000522,Small Business,Latin America,Paid Search,1,0,0,73.2,0
2024-10-04,TXN_000523,Premium,Latin America,Direct,1,0,0,6.92,0
2024-10-04,TXN_000524,Small Business,Asia Pacific,Social Media,1,0,0,44.76,0
2024-10-04,TXN_000525,Startup,Asia Pacific,Social Media,1,0,0,39.48,0
2024-10-04,TXN_000526,Startup,Latin America,Paid Search,1,0,0,26.6,0
2024-10-04,TXN_000527,Premium,Europe,Direct,1,0,0,3.98,0
2024-10-04,TXN_000528,Standard,Latin America,Organic Search,1,0,0,20.78,0
2024-10-04,TXN_000529,Small Business,Europe,Referral,1,0,0,12.79,0
2024-10-04,TXN_000530,Enterprise,Asia Pacific,Direct,1,0,0,0.85,0
2024-10-04,TXN_000531,Standard,Asia Pacific,Referral,1,0,0,15.75,0
2024-10-04,TXN_000532,Startup,North America,Direct,1,0,0,8.21,0
2024-10-04,TXN_000533,Startup,Latin America,Email,1,0,0,17.19,0
2024-10-04,TXN_000534,Small Business,Latin America,Organic Search,1,0,0,24.79,0
2024-10-04,TXN_000535,Small Business,Asia Pacific,Referral,1,0,0,23.52,0
2024-10-04,TXN_000536,Enterprise,Europe,Paid Search,1,0,0,63.71,0
2024-10-04,TXN_000537,Standard,Latin America,Email,1,0,0,14.94,0
2024-10-04,TXN_000538,Enterprise,Latin America,Referral,1,0,0,19.31,0
2024-10-04,TXN_000539,Enterprise,North America,Referral,1,0,0,15.84,0
2024-10-04,TXN_000540,Standard,Latin America,Social Media,1,0,0,43.78,0
2024-10-04,TXN_000541,Startup,Europe,Referral,1,0,0,12.76,0
2024-10-04,TXN_000542,Startup,Latin America,Organic Search,1,0,0,22.05,0
2024-10-04,TXN_000543,Startup,Asia Pacific,Direct,1,0,0,4.55,0
2024-10-04,TXN_000544,Enterprise,North America,Direct,1,0,0,3.17,0
2024-10-04,TXN_000545,Enterprise,Asia Pacific,Social Media,1,0,0,44.12,0
2024-10-04,TXN_000546,Small Business,Europe,Social Media,1,0,0,16.39,0
2024-10-04,TXN_000547,Startup,Latin America,Social Media,1,0,0,38.72,0
2024-10-04,TXN_000548,Startup,North America,Direct,1,0,0,2.07,0
2024-10-04,TXN_000549,Startup,Latin America,Referral,1,0,0,23.98,0
2024-10-04,TXN_000550,Small Business,Asia Pacific,Paid Search,1,0,0,60.48,0
2024-10-04,TXN_000551,Premium,Asia Pacific,Organic Search,1,0,0,11.58,0
2024-10-04,TXN_000552,Standard,Europe,Organic Search,1,0,0,13.09,0
2024-10-04,TXN_000553,Premium,North America,Social Media,1,0,0,43.6,0
2024-10-04,TXN_000554,Standard,North America,Referral,1,0,0,19.3,0
2024-10-04,TXN_000555,Premium,North America,Organic Search,1,0,0,20.18,0
2024-10-04,TXN_000556,Small Business,North America,Paid Search,1,0,0,40.28,0
2024-10-04,TXN_000557,Standard,Europe,Direct,1,0,0,8.92,0
2024-10-04,TXN_000558,Standard,North America,Social Media,1,0,0,32.94,0
2024-10-04,TXN_000559,Premium,Latin America,Referral,1,0,0,8.52,0
2024-10-04,TXN_000560,Startup,Asia Pacific,Direct,1,0,0,7.43,0
2024-10-04,TXN_000561,Standard,Latin America,Email,1,0,0,12.17,0
2024-10-04,TXN_000562,Standard,Asia Pacific,Social Media,1,0,0,33.82,0
2024-10-04,TXN_000563,Startup,Europe,Email,1,0,0,5.15,0
2024-10-04,TXN_000564,Premium,Latin America,Organic Search,1,0,0,22.91,0
2024-10-04,TXN_000565,Small Business,Europe,Direct,1,0,0,8.52,0
2024-10-04,TXN_000566,Small Business,Latin America,Organic Search,1,0,0,10.6,0
2024-10-04,TXN_000567,Small Business,Europe,Email,1,0,0,19.42,0
2024-10-04,TXN_000568,Standard,Asia Pacific,Referral,1,0,0,11.92,0
2024-10-04,TXN_000569,Startup,Latin America,Direct,1,0,0,5.93,0
2024-10-04,TXN_000570,Small Business,Asia Pacific,Organic Search,1,0,0,16.82,0
2024-10-04,TXN_000571,Startup,Latin America,Organic Search,1,0,0,17.81,0
2024-10-04,TXN_000572,Premium,North America,Email,1,0,0,18.15,0
2024-10-04,TXN_000573,Startup,North America,Referral,1,0,0,20.01,0
2024-10-04,TXN_000574,Startup,Asia Pacific,Social Media,1,0,0,43.97,0
2024-10-04,TXN_000575,Premium,Europe,Social Media,1,1,521.98,31.98,0
2024-10-04,TXN_000576,Premium,Latin America,Email,1,0,0,14.15,0
2024-10-04,TXN_000577,Premium,North America,Direct,1,1,703.07,2,0
2024-10-04,TXN_000578,Small Business,Asia Pacific,Social Media,1,0,0,16.8,0
2024-10-04,TXN_000579,Small Business,Europe,Organic Search,1,0,0,10.92,0
2024-10-04,TXN_000580,Standard,Latin America,Referral,1,0,0,18.9,0
2024-10-04,TXN_000581,Small Business,Latin America,Paid Search,1,0,0,55.3,0
2024-10-04,TXN_000582,Premium,North America,Direct,1,0,0,6.46,0
2024-10-04,TXN_000583,Standard,Asia Pacific,Direct,1,0,0,3.57,0
2024-10-04,TXN_000584,Premium,Europe,Paid Search,1,0,0,28.75,0
2024-10-04,TXN_000585,Enterprise,Asia Pacific,Email,1,0,0,7.23,0
2024-10-04,TXN_000586,Startup,Asia Pacific,Organic Search,1,0,0,28.59,0
2024-10-04,TXN_000587,Enterprise,Latin America,Direct,1,0,0,9.83,0
2024-10-04,TXN_000588,Enterprise,Europe,Email,1,0,0,13.01,0
2024-10-04,TXN_000589,Premium,Latin America,Social Media,1,0,0,40,0
2024-10-04,TXN_000590,Startup,Asia Pacific,Direct,1,1,40.02,8.17,0
2024-10-04,TXN_000591,Premium,Latin America,Email,1,1,292.62,10.84,0
2024-10-04,TXN_000592,Enterprise,Europe,Social Media,1,0,0,37.11,0
2024-10-04,TXN_000593,Small Business,Latin America,Social Media,1,0,0,40.36,0
2024-10-04,TXN_000594,Small Business,North America,Referral,1,0,0,21.35,0
2024-10-04,TXN_000595,Premium,Latin America,Paid Search,1,0,0,71.33,0
2024-10-04,TXN_000596,Standard,North America,Organic Search,1,0,0,19.75,0
2024-10-04,TXN_000597,Standard,Latin America,Paid Search,1,0,0,56.61,0
2024-10-04,TXN_000598,Small Business,North America,Direct,1,0,0,6.19,0
2024-10-04,TXN_000599,Startup,Europe,Direct,1,0,0,8.7,0
2024-10-04,TXN_000600,Enterprise,Asia Pacific,Social Media,1,0,0,42.56,0
2024-10-04,TXN_000601,Startup,Europe,Paid Search,1,0,0,50.81,0
2024-10-04,TXN_000602,Standard,Latin America,Paid Search,1,0,0,26.11,0
2024-10-04,TXN_000603,Enterprise,Latin America,Email,1,0,0,18.02,0
2024-10-04,TXN_000604,Premium,North America,Paid Search,1,0,0,60.07,0
2024-10-04,TXN_000605,Standard,Asia Pacific,Email,1,0,0,15.12,0
2024-10-04,TXN_000606,Premium,Latin America,Social Media,1,1,316.27,31.83,0
2024-10-04,TXN_000607,Premium,Latin America,Organic Search,1,0,0,17.89,0
2024-10-04,TXN_000608,Premium,North America,Organic Search,1,0,0,12.21,0
2024-10-04,TXN_000609,Standard,Europe,Organic Search,1,0,0,11.56,0
2024-10-04,TXN_000610,Startup,Asia Pacific,Social Media,1,0,0,22.55,0
2024-10-04,TXN_000611,Standard,Asia Pacific,Social Media,1,0,0,31.02,0
2024-10-04,TXN_000612,Premium,Asia Pacific,Email,1,0,0,17.55,0
2024-10-04,TXN_000613,Small Business,North America,Social Media,1,0,0,32.72,0
2024-10-04,TXN_000614,Standard,Europe,Referral,1,0,0,22.44,0
2024-10-04,TXN_000615,Premium,North America,Email,1,0,0,19.49,0
2024-10-04,TXN_000616,Enterprise,North America,Direct,1,0,0,0.86,0
2024-10-04,TXN_000617,Standard,Asia Pacific,Email,1,0,0,13.15,0
2024-10-04,TXN_000618,Startup,Europe,Organic Search,1,0,0,23.44,0
2024-10-04,TXN_000619,Startup,Europe,Organic Search,1,0,0,28.65,0
2024-10-04,TXN_000620,Standard,Europe,Social Media,1,0,0,41.23,0
2024-10-04,TXN_000621,Standard,Europe,Social Media,1,0,0,15.26,0
2024-10-04,TXN_000622,Small Business,Asia Pacific,Paid Search,1,0,0,58.56,0
2024-10-04,TXN_000623,Standard,Europe,Referral,1,0,0,8.64,0
2024-10-04,TXN_000624,Small Business,North America,Referral,1,0,0,18.15,0
2024-10-04,TXN_000625,Small Business,Asia Pacific,Organic Search,1,0,0,22.8,0
2024-10-04,TXN_000626,Standard,Asia Pacific,Organic Search,1,0,0,28.71,0
2024-10-04,TXN_000627,Small Business,Latin America,Email,1,0,0,17.11,0
2024-10-04,TXN_000628,Startup,Latin America,Direct,1,0,0,2.6,0
2024-10-04,TXN_000629,Enterprise,North America,Organic Search,1,0,0,23.13,0
2024-10-04,TXN_000630,Startup,North America,Paid Search,1,0,0,47.35,0
2024-10-04,TXN_000631,Standard,Asia Pacific,Social Media,1,0,0,25.27,0
2024-10-04,TXN_000632,Standard,North America,Direct,1,0,0,6.91,0
2024-10-04,TXN_000633,Standard,Latin America,Direct,1,1,224.23,3.66,0
2024-10-04,TXN_000634,Enterprise,North America,Direct,1,0,0,0.01,0
2024-10-04,TXN_000635,Enterprise,Europe,Referral,1,0,0,21.16,0
2024-10-04,TXN_000636,Standard,Latin America,Paid Search,1,0,0,57.47,0
2024-10-04,TXN_000637,Premium,Latin America,Paid Search,1,0,0,74.71,0
2024-10-04,TXN_000638,Enterprise,Latin America,Paid Search,1,0,0,36.85,0
2024-10-04,TXN_000639,Enterprise,Latin America,Direct,1,0,0,7.01,0
2024-10-04,TXN_000640,Startup,Europe,Paid Search,1,0,0,50.93,0
2024-10-05,TXN_000641,Enterprise,Latin America,Referral,1,0,0,9.5,0
2024-10-05,TXN_000642,Startup,North America,Social Media,1,0,0,26.68,0
2024-10-05,TXN_000643,Startup,Europe,Email,1,0,0,13.21,0
2024-10-05,TXN_000644,Premium,North America,Social Media,1,0,0,16.12,0
2024-10-05,TXN_000645,Startup,North America,Paid Search,1,0,0,29.7,0
2024-10-05,TXN_000646,Standard,Europe,Referral,1,0,0,20.45,0
2024-10-05,TXN_000647,Small Business,Asia Pacific,Social Media,1,0,0,34.03,0
2024-10-05,TXN_000648,Standard,Asia Pacific,Email,1,0,0,8.59,0
2024-10-05,TXN_000649,Enterprise,Asia Pacific,Organic Search,1,0,0,26.54,0
2024-10-05,TXN_000650,Enterprise,North America,Social Media,1,0,0,43.21,0
2024-10-05,TXN_000651,Standard,North America,Email,1,0,0,13.12,0
2024-10-05,TXN_000652,Premium,Asia Pacific,Social Media,1,0,0,20.38,0
2024-10-05,TXN_000653,Premium,Europe,Paid Search,1,0,0,74.68,0
2024-10-05,TXN_000654,Small Business,Europe,Social Media,1,0,0,41.88,0
2024-10-05,TXN_000655,Premium,North America,Organic Search,1,1,607.88,12.23,0
